id,order_id,user_id,product_id,inventory_item_id,status,created_at,sale_price,return_flag,cost,category,name,brand,retail_price,department,sku,distribution_center_id,first_name,last_name,email,age,gender,state,street_address,postal_code,city,country,latitude,longitude,traffic_source_x,traffic_source,price_margin,discount,is_discounted,order_day,return_probability
101087,69817,55586,2702,272240,Processing,2022-05-30 03:06:09 UTC,33.060001373291016,0,12.827280541704296,Active,Jillian Michaels Collection by K-Swiss Women's Slim Hoody,K-Swiss,33.060001373291016,Women,2E7CEEC8361275C4E31FEE5FE422740B,1,Madison,Keith,madisonkeith@example.org,53,F,Ningxia Hui Autonomous Region,537 Lauren Meadows Apt. 814,755099,Hangzhou,China,37.4895318,105.1960866,Organic,Adwords,20.232720831586718,0.0,0,0.0,0.7320623210397097
155917,107623,86079,2861,420233,Processing,2020-04-01 15:05:45 UTC,33.060001373291016,0,13.290120636795764,Active,Jillian Michaels Collection by K-Swiss Women's Flash Dance Hoody,K-Swiss,33.060001373291016,Women,BD1354624FBAE3B2149878941C60DF99,1,Ashley,Clark,ashleyclark@example.com,15,F,São Paulo,238 Sanders Motorway Suite 918,13454,Santa Bárbara D'Oeste,Brasil,-22.73793126,-47.38112719,Search,YouTube,19.769880736495253,0.0,0,2.0,0.715791396079476
169588,117089,93677,2702,457229,Processing,2021-10-27 10:28:14 UTC,33.060001373291016,0,12.827280541704296,Active,Jillian Michaels Collection by K-Swiss Women's Slim Hoody,K-Swiss,33.060001373291016,Women,2E7CEEC8361275C4E31FEE5FE422740B,1,Michele,Jimenez,michelejimenez@example.com,43,F,Nordrhein-Westfalen,2733 Norma Manor Suite 419,33129,Unknown,Germany,51.76537677,8.540638813,Search,Adwords,20.232720831586718,0.0,0,2.0,0.6809846021086402
60038,41442,33065,10379,161681,Shipped,2021-12-10 05:33:52 UTC,78.37000274658203,0,41.14425139816292,Intimates,Le Mystere Women's Dream Tisha,Le Mystere,78.37000274658203,Women,C1BA099B22D65B3903891B885DC686F9,8,Stephanie,Green,stephaniegreen@example.org,70,F,Henan,9656 Smith Squares Apt. 354,467011,Guangzhou,China,33.7723958,113.3085198,Search,Adwords,37.22575134841911,0.0,0,4.0,0.6470477211313963
98978,68321,54402,21146,266508,Cancelled,2021-11-06 04:41:16 UTC,148.99000549316406,0,71.664192733237,Jeans,7 For All Mankind Men's The Brett Modern Bootcut Jean,7 For All Mankind,148.99000549316406,Men,48E586E0EC9CCA14CDC8853426358F50,8,Ryan,Stewart,ryanstewart@example.com,60,M,Thüringen,793 Smith Drive,99425,Weimar,Germany,50.96729508,11.34949524,Search,Email,77.32581275992706,0.0,0,5.0,0.7371346888672192
10211,7019,5596,3466,27479,Shipped,2021-09-08 08:03:27 UTC,78.62000274658203,0,34.27832110495895,Dresses,Moonar Chiffon Strapless Sweetheart Straight Prom Formal Gown Party Bridesmaid Wedding Dress,Moonar,78.62000274658203,Women,606555CF42A6719782A952AA33CFA2CB,5,Kendra,Perry,kendraperry@example.org,15,F,Maranhão,184 Michael Expressway,65370-000,Santa Inês,Brasil,-3.686142035,-45.42542345,Facebook,YouTube,44.34168164162308,0.0,0,2.0,0.6441648124399836
33717,23300,18477,26860,90801,Complete,2021-12-05 16:19:34 UTC,149.99000549316406,0,63.44577210681095,Sleep & Lounge,Turkishtowels 24. Oz Alaskan Full Length Terry Bathrobe Made in Turkey,turkishtowels,149.99000549316406,Men,737B0DC5F7113A4A045CD290BC2AE2D9,3,Craig,Sloan,craigsloan@example.com,27,M,Baden-Württemberg,20470 Carter Pines Apt. 198,73760,Ostfildern,Germany,48.7175873,9.261166252,Search,Email,86.54423338635311,0.0,0,6.0,0.6597983893909583
40214,27731,22091,26860,108279,Complete,2021-10-05 03:22:52 UTC,149.99000549316406,0,63.44577210681095,Sleep & Lounge,Turkishtowels 24. Oz Alaskan Full Length Terry Bathrobe Made in Turkey,turkishtowels,149.99000549316406,Men,737B0DC5F7113A4A045CD290BC2AE2D9,3,Keith,Huang,keithhuang@example.com,46,M,São Paulo,1967 William Ports Suite 059,02675-031,São Paulo,Brasil,-23.47256155,-46.74656621,Email,Adwords,86.54423338635311,0.0,0,1.0,0.6766360997813732
114004,78672,62628,26860,307089,Returned,2022-05-06 23:56:44 UTC,149.99000549316406,1,63.44577210681095,Sleep & Lounge,Turkishtowels 24. Oz Alaskan Full Length Terry Bathrobe Made in Turkey,turkishtowels,149.99000549316406,Men,737B0DC5F7113A4A045CD290BC2AE2D9,3,Kyle,Holmes,kyleholmes@example.com,28,M,England,35314 Phillip Roads,CO10,Sudbury,United Kingdom,52.06859735,0.7028690424,Search,Email,86.54423338635311,0.0,0,4.0,0.6504340191180372
132961,91766,73323,26860,358411,Returned,2022-06-06 18:09:59.022089 UTC,149.99000549316406,1,63.44577210681095,Sleep & Lounge,Turkishtowels 24. Oz Alaskan Full Length Terry Bathrobe Made in Turkey,turkishtowels,149.99000549316406,Men,737B0DC5F7113A4A045CD290BC2AE2D9,3,Ronald,Mayer,ronaldmayer@example.com,53,M,Tianjin,2252 Teresa Roads Apt. 578,300280,Handan,China,38.69211591,117.5178103,Search,Facebook,86.54423338635311,0.0,0,,0.6699676013206488
102470,70786,56337,26860,275930,Processing,2021-12-22 15:53:25 UTC,149.99000549316406,0,63.44577210681095,Sleep & Lounge,Turkishtowels 24. Oz Alaskan Full Length Terry Bathrobe Made in Turkey,turkishtowels,149.99000549316406,Men,737B0DC5F7113A4A045CD290BC2AE2D9,3,Jeremy,Parker,jeremyparker@example.net,45,M,Florida,9496 Kimberly Underpass,32835,Orlando,United States,28.52080373,-81.48425634,Search,Email,86.54423338635311,0.0,0,2.0,0.6655374919441159
88191,60842,48532,12604,237529,Processing,2022-05-09 13:46:54 UTC,12.890000343322754,0,6.419220142739563,Intimates,Fashion Forms Women's Ribbed Camisole,Fashion Forms,12.890000343322754,Women,359F449E012B58F30CBC80EA8B9E794A,10,Catherine,Preston,catherinepreston@example.com,13,F,Thüringen,73281 Monique Drive,7745,Jena,Germany,50.90442814,11.56351002,Email,YouTube,6.4707802005831905,0.0,0,0.0,0.7592991807299435
14232,9787,7800,13371,38290,Complete,2020-12-31 22:35:03 UTC,16.780000686645508,0,7.83626032366395,Swim,J Valdi Striped V-Neck Swim Cover Up,J Valdi,16.780000686645508,Women,234F161759ED410F2B27B505E28B63F4,3,Jade,Jones,jadejones@example.org,68,F,Pernambuco,7444 Carson Plains,54590,Cabo de Santo Agostinho,Brasil,-8.290200079,-35.02533159,Search,Adwords,8.943740362981558,0.0,0,3.0,0.8291291627443143
29689,20522,16283,13371,79929,Complete,2021-08-04 02:15:55 UTC,16.780000686645508,0,7.83626032366395,Swim,J Valdi Striped V-Neck Swim Cover Up,J Valdi,16.780000686645508,Women,234F161759ED410F2B27B505E28B63F4,3,Elizabeth,Phillips,elizabethphillips@example.net,34,F,Galicia,3673 Zimmerman Radial,15172,Perillo,Spain,43.33249761,-8.369401904,Facebook,YouTube,8.943740362981558,0.0,0,2.0,0.7834342815237836
46130,31850,25392,13371,124129,Complete,2019-07-23 14:06:43 UTC,16.780000686645508,0,7.83626032366395,Swim,J Valdi Striped V-Neck Swim Cover Up,J Valdi,16.780000686645508,Women,234F161759ED410F2B27B505E28B63F4,3,Julia,Harvey,juliaharvey@example.org,51,F,Nordrhein-Westfalen,335 Walker Manor Apt. 747,45883,Gelsenkirchen,Germany,51.51357852,7.058481808,Facebook,Email,8.943740362981558,0.0,0,1.0,0.8288252477217775
63302,43700,34864,13371,170472,Complete,2022-03-10 16:13:28 UTC,16.780000686645508,0,7.83626032366395,Swim,J Valdi Striped V-Neck Swim Cover Up,J Valdi,16.780000686645508,Women,234F161759ED410F2B27B505E28B63F4,3,Anne,Johnson,annejohnson@example.com,50,F,Arizona,750 Smith Meadows,85712,Tucson,United States,32.25224845,-110.8864517,Search,Email,8.943740362981558,0.0,0,3.0,0.8326537388833496
174840,120681,96521,13371,471362,Complete,2022-05-25 11:21:51 UTC,16.780000686645508,0,7.83626032366395,Swim,J Valdi Striped V-Neck Swim Cover Up,J Valdi,16.780000686645508,Women,234F161759ED410F2B27B505E28B63F4,3,Rachel,Nichols,rachelnichols@example.net,13,F,Florida,98475 Miller Center Suite 855,34748,Leesburg,United States,28.77840262,-81.87981252,Email,Adwords,8.943740362981558,0.0,0,2.0,0.8560662506076234
160969,111140,88925,13371,433957,Returned,2021-11-09 04:48:55 UTC,16.780000686645508,1,7.83626032366395,Swim,J Valdi Striped V-Neck Swim Cover Up,J Valdi,16.780000686645508,Women,234F161759ED410F2B27B505E28B63F4,3,Sharon,Glass,sharonglass@example.com,69,F,North Carolina,1137 Roy Hills,27518,Cary,United States,35.72996695,-78.77363389,Organic,Facebook,8.943740362981558,0.0,0,1.0,0.824401053832791
96955,66915,53260,13371,261105,Cancelled,2022-03-27 10:55:29 UTC,16.780000686645508,0,7.83626032366395,Swim,J Valdi Striped V-Neck Swim Cover Up,J Valdi,16.780000686645508,Women,234F161759ED410F2B27B505E28B63F4,3,Katherine,Smith,katherinesmith@example.org,31,F,Shandong,2342 May Plaza,250116,Yangjiang,China,36.57207939,116.9097346,Search,Adwords,8.943740362981558,0.0,0,6.0,0.8566003935369049
8403,5752,4597,13371,22598,Processing,2021-07-02 07:08:59 UTC,16.780000686645508,0,7.83626032366395,Swim,J Valdi Striped V-Neck Swim Cover Up,J Valdi,16.780000686645508,Women,234F161759ED410F2B27B505E28B63F4,3,Melissa,Jones,melissajones@example.org,26,F,Fujian,73905 Katie Track Apt. 541,363107,Nanchang,China,24.52242599,117.8897384,Search,Adwords,8.943740362981558,0.0,0,4.0,0.7783124952301009
160813,111028,88829,4126,433537,Shipped,2021-12-17 06:13:32 UTC,18.780000686645508,0,9.145860294378696,Jumpsuits & Rompers,Rocawear Strapless Shortall,Rocawear,18.780000686645508,Women,84F74CE4511E0C9531AF1182FB636F0F,2,Alexis,Smith,alexissmith@example.com,29,F,England,8923 Joseph Fork,L35,Rainhill,United Kingdom,53.40119327,-2.787122187,Search,Email,9.634140392266811,0.0,0,4.0,0.6913427148992148
138429,95578,76381,4126,373117,Complete,2020-06-30 10:13:39 UTC,18.780000686645508,0,9.145860294378696,Jumpsuits & Rompers,Rocawear Strapless Shortall,Rocawear,18.780000686645508,Women,84F74CE4511E0C9531AF1182FB636F0F,2,Melissa,Frazier,melissafrazier@example.net,19,F,Hessen,5393 Lisa Well Apt. 209,65779,Kelkheim (Taunus),Germany,50.15089317,8.433275303,Organic,Adwords,9.634140392266811,0.0,0,1.0,0.643737117077319
164993,113914,91135,4126,444808,Complete,2022-03-21 14:39:03 UTC,18.780000686645508,0,9.145860294378696,Jumpsuits & Rompers,Rocawear Strapless Shortall,Rocawear,18.780000686645508,Women,84F74CE4511E0C9531AF1182FB636F0F,2,Sheila,King,sheilaking@example.net,48,F,Guangdong,9993 Vanessa Summit Apt. 730,516300,Beijing,China,22.96826743,114.7641538,Search,Email,9.634140392266811,0.0,0,0.0,0.7019934165262621
124492,85883,68536,4126,335434,Returned,2021-03-14 17:11:41 UTC,18.780000686645508,1,9.145860294378696,Jumpsuits & Rompers,Rocawear Strapless Shortall,Rocawear,18.780000686645508,Women,84F74CE4511E0C9531AF1182FB636F0F,2,Jennifer,Diaz,jenniferdiaz@example.com,60,F,Inner Mongolia Autonomous Region,6973 Perez Fork Suite 625,10031,Shenzhen,China,40.74846617,111.6366525,Search,YouTube,9.634140392266811,0.0,0,6.0,0.709103997039549
158075,109108,87287,5789,426056,Shipped,2021-06-04 04:28:41 UTC,27.780000686645508,0,17.084700454368445,Leggings,Jolt Juniors Skinny Pant,Jolt,27.780000686645508,Women,F0EFB5F6CB4CE54821A9C5C6E1DFF052,3,Amy,Jones,amyjones@example.com,52,F,Indiana,69203 Murray Cliff,46312,East Chicago,United States,41.64557047,-87.45376759,Search,Adwords,10.695300232277063,0.0,0,4.0,0.722866951377943
66053,45612,36369,27195,177848,Complete,2021-08-17 13:39:02 UTC,45.560001373291016,0,16.2649203558433,Sleep & Lounge,Daniel Buchler Men's Fleece Jacket,Daniel Buchler,45.560001373291016,Men,13327E631C4F5799DE8E84D9FE708B7C,7,Jeffrey,Owens,jeffreyowens@example.net,20,M,Okinawa,19818 Cruz Road Apt. 788,901-2133,Urasoe,Japan,26.26160573,127.7082736,Organic,Adwords,29.295081017447714,0.0,0,1.0,0.670878655193397
35011,24170,19174,24183,94281,Shipped,2022-05-07 10:50:04 UTC,174.99000549316406,0,73.84578268838794,Outerwear & Coats,Marc New York by Andrew Marc Men's Artic Down Filled Bomber Nylon Jacket with Fur Collar,Marc New York by Andrew Marc,174.99000549316406,Men,CA150BD929D10400377196DB6715F8F8,8,Andrew,Patterson,andrewpatterson@example.org,38,M,Shandong,3467 Miller Track Suite 429,250003,Kashgar area,China,36.5960244,117.0541912,Search,Email,101.14422280477612,0.0,0,5.0,0.6824693886892641
129257,89212,71211,24183,348329,Shipped,2019-05-16 00:20:06 UTC,174.99000549316406,0,73.84578268838794,Outerwear & Coats,Marc New York by Andrew Marc Men's Artic Down Filled Bomber Nylon Jacket with Fur Collar,Marc New York by Andrew Marc,174.99000549316406,Men,CA150BD929D10400377196DB6715F8F8,8,Ryan,Smith,ryansmith@example.org,54,M,California,560 Sarah Mountain,92040,Lakeside,United States,32.90470141,-116.8926281,Organic,Adwords,101.14422280477612,0.0,0,3.0,0.6575291170690262
59265,40912,32629,24183,159628,Complete,2022-06-08 10:13:38 UTC,174.99000549316406,0,73.84578268838794,Outerwear & Coats,Marc New York by Andrew Marc Men's Artic Down Filled Bomber Nylon Jacket with Fur Collar,Marc New York by Andrew Marc,174.99000549316406,Men,CA150BD929D10400377196DB6715F8F8,8,Mark,Boyle,markboyle@example.net,18,M,Rio de Janeiro,30546 Gary Alley,25850-000,Paraíba do Sul,Brasil,-22.18369701,-43.30595532,Search,YouTube,101.14422280477612,0.0,0,2.0,0.6839391932475218
24160,16707,13267,20293,65029,Shipped,2022-02-22 15:34:33 UTC,159.99000549316406,0,57.27642181874245,Suits & Sport Coats,Hart Schaffner Marx Silk & Wool Sportcoat 42S Plaid 2-Buttons,Hart Schaffner Marx,159.99000549316406,Men,6868E581382CC1C0D24E352A4E262AC0,6,Randy,Ali,randyali@example.org,19,M,Seoul,046 Jenna Forges Apt. 881,131-200,Seoul,South Korea,37.58241678,127.0895397,Search,Adwords,102.71358367442161,0.0,0,1.0,0.7367392703844207
46220,31907,25439,20293,124373,Shipped,2021-03-06 03:47:17 UTC,159.99000549316406,0,57.27642181874245,Suits & Sport Coats,Hart Schaffner Marx Silk & Wool Sportcoat 42S Plaid 2-Buttons,Hart Schaffner Marx,159.99000549316406,Men,6868E581382CC1C0D24E352A4E262AC0,6,Andrew,Johnson,andrewjohnson@example.com,50,M,Inner Mongolia Autonomous Region,10381 Jordan Summit Suite 629,14042,Wuhan,China,40.57303976,109.975895,Search,Email,102.71358367442161,0.0,0,5.0,0.7594575612629839
88593,61127,48754,20293,238625,Complete,2021-06-06 00:22:27 UTC,159.99000549316406,0,57.27642181874245,Suits & Sport Coats,Hart Schaffner Marx Silk & Wool Sportcoat 42S Plaid 2-Buttons,Hart Schaffner Marx,159.99000549316406,Men,6868E581382CC1C0D24E352A4E262AC0,6,Aaron,Fuller,aaronfuller@example.org,44,M,Georgia,721 Jennifer Village,30507,Gainesville,United States,34.260116,-83.76672163,Search,Email,102.71358367442161,0.0,0,6.0,0.7373446232469709
87053,60060,47864,20293,234488,Returned,2021-03-26 15:32:17 UTC,159.99000549316406,1,57.27642181874245,Suits & Sport Coats,Hart Schaffner Marx Silk & Wool Sportcoat 42S Plaid 2-Buttons,Hart Schaffner Marx,159.99000549316406,Men,6868E581382CC1C0D24E352A4E262AC0,6,Anthony,Flores,anthonyflores@example.com,28,M,Castilla y León,93302 Carter Bypass,9001,Burgos,Spain,42.33997085,-3.732239254,Search,Facebook,102.71358367442161,0.0,0,4.0,0.6868305170667495
105234,72668,57828,20293,283451,Cancelled,2022-05-11 23:42:52 UTC,159.99000549316406,0,57.27642181874245,Suits & Sport Coats,Hart Schaffner Marx Silk & Wool Sportcoat 42S Plaid 2-Buttons,Hart Schaffner Marx,159.99000549316406,Men,6868E581382CC1C0D24E352A4E262AC0,6,Edward,Thomas,edwardthomas@example.org,26,M,Minnesota,64042 Steven Plaza,55044,Lakeville,United States,44.6378017,-93.2786254,Search,Email,102.71358367442161,0.0,0,2.0,0.7371552630769233
177033,122183,97778,20293,477312,Cancelled,2019-12-10 06:21:09 UTC,159.99000549316406,0,57.27642181874245,Suits & Sport Coats,Hart Schaffner Marx Silk & Wool Sportcoat 42S Plaid 2-Buttons,Hart Schaffner Marx,159.99000549316406,Men,6868E581382CC1C0D24E352A4E262AC0,6,Jerry,Smith,jerrysmith@example.net,34,M,Wallonia,829 Randall Crossing,7140,Morlanwelz,Belgium,50.45654693,4.236016496,Search,Email,102.71358367442161,0.0,0,1.0,0.7413010439726826
25203,17432,13842,24411,67837,Shipped,2021-11-10 02:59:32 UTC,208.47000122070312,0,97.7724306781289,Outerwear & Coats,Marc New York by Andrew Marc Men's Sawyer Jacet,Marc New York by Andrew Marc,208.47000122070312,Men,6B542509805B2618D880D79D813A51E9,8,Larry,Johnson,larryjohnson@example.org,52,M,England,9949 Hall Well,PO30,Newport,United Kingdom,50.67860147,-1.337309014,Search,Email,110.69757054257423,0.0,0,2.0,0.6566618305297928
57947,40006,31899,24411,156056,Shipped,2022-03-30 04:27:49 UTC,208.47000122070312,0,97.7724306781289,Outerwear & Coats,Marc New York by Andrew Marc Men's Sawyer Jacet,Marc New York by Andrew Marc,208.47000122070312,Men,6B542509805B2618D880D79D813A51E9,8,Justin,Young,justinyoung@example.org,34,M,Florida,1592 Dan Court Apt. 299,34746,Kissimmee,United States,28.25097717,-81.45317206,Display,Email,110.69757054257423,0.0,0,2.0,0.6771063619014438
78494,54187,43174,24411,211396,Returned,2022-05-30 03:28:35 UTC,208.47000122070312,1,97.7724306781289,Outerwear & Coats,Marc New York by Andrew Marc Men's Sawyer Jacet,Marc New York by Andrew Marc,208.47000122070312,Men,6B542509805B2618D880D79D813A51E9,8,Robert,Cooper,robertcooper@example.net,44,M,Shandong,913 Parrish Station,253500,Xinxiang,China,37.3268999,116.5641938,Search,Adwords,110.69757054257423,0.0,0,0.0,0.6866392069191175
170673,117839,94296,24411,460170,Cancelled,2022-06-04 08:40:41 UTC,208.47000122070312,0,97.7724306781289,Outerwear & Coats,Marc New York by Andrew Marc Men's Sawyer Jacet,Marc New York by Andrew Marc,208.47000122070312,Men,6B542509805B2618D880D79D813A51E9,8,Thomas,Miller,thomasmiller@example.net,20,M,Shanghai,251 David Branch Suite 295,201114,Ordos,China,31.07391854,121.5128838,Search,Email,110.69757054257423,0.0,0,5.0,0.6636083174191441
80996,55861,44505,18830,218124,Complete,2022-05-21 09:15:42 UTC,112.86000061035156,0,58.80006028604001,Sweaters,Smartwool Men's Granite Creek Crew Neck Sweater,SmartWool,112.86000061035156,Men,BF4776290AAFC806F1C892156A3A9D52,2,Cody,Walker,codywalker@example.com,27,M,Qinghai,09574 Patricia Streets Suite 346,810007,Dazhou,China,36.60444634,101.8169575,Organic,Adwords,54.059940324311555,0.0,0,5.0,0.6634230591783744
127603,88036,70232,14530,343819,Shipped,2020-08-21 09:57:03 UTC,69.86000061035156,0,33.74238049050689,Maternity,PEZ D'OR Women's Maternity Bathing Beauty Maillot - Love Boat,PEZ Candy,69.86000061035156,Women,0F701E22C252A24D9449E829B0C21666,3,Melissa,Camacho,melissacamacho@example.net,28,F,Guangdong,54852 Allison Run,528303,Quanzhou,China,22.78181304,113.2394403,Search,Email,36.11762011984467,0.0,0,4.0,0.8551948890836125
4484,3036,2419,14530,12075,Complete,2021-05-30 02:07:48 UTC,69.86000061035156,0,33.74238049050689,Maternity,PEZ D'OR Women's Maternity Bathing Beauty Maillot - Love Boat,PEZ Candy,69.86000061035156,Women,0F701E22C252A24D9449E829B0C21666,3,April,Smith,aprilsmith@example.com,22,F,Zhejiang,272 Smith Lock Suite 618,310011,Shanghai,China,30.32965903,120.1104245,Search,Email,36.11762011984467,0.0,0,6.0,0.8222915115935401
78211,53990,43022,14530,210628,Complete,2022-01-14 04:22:52 UTC,69.86000061035156,0,33.74238049050689,Maternity,PEZ D'OR Women's Maternity Bathing Beauty Maillot - Love Boat,PEZ Candy,69.86000061035156,Women,0F701E22C252A24D9449E829B0C21666,3,Theresa,Davis,theresadavis@example.com,32,F,Henan,758 Veronica Square Apt. 912,471023,Guangzhou,China,34.57182459,112.4594009,Search,Adwords,36.11762011984467,0.0,0,4.0,0.8582952872199436
156034,107695,86152,14530,420554,Returned,2019-05-17 14:19:42 UTC,69.86000061035156,1,33.74238049050689,Maternity,PEZ D'OR Women's Maternity Bathing Beauty Maillot - Love Boat,PEZ Candy,69.86000061035156,Women,0F701E22C252A24D9449E829B0C21666,3,Lori,Schwartz,lorischwartz@example.org,21,F,England,953 Smith Land,NW10,London,United Kingdom,51.54017576,-0.2510896549,Search,Email,36.11762011984467,0.0,0,4.0,0.8473967243298289
178955,123524,98870,14530,482471,Cancelled,2022-05-22 13:02:02 UTC,69.86000061035156,0,33.74238049050689,Maternity,PEZ D'OR Women's Maternity Bathing Beauty Maillot - Love Boat,PEZ Candy,69.86000061035156,Women,0F701E22C252A24D9449E829B0C21666,3,Regina,Fischer,reginafischer@example.net,69,F,Hubei,078 Donna Dale Apt. 069,430019,Hangzhou,China,30.62520293,114.2747122,Search,Email,36.11762011984467,0.0,0,6.0,0.8075784560555882
73273,50598,40356,28577,197278,Complete,2021-01-11 06:24:07 UTC,3.9800000190734863,0,1.496480000410676,Accessories,SET of 2 - 6 Page Plastic Wallet Insert for Bifold Billfold or Trifolds Top Load (Be sure to look at the illustration to see the fit),Plastics Made in U.S.A.,3.9800000190734863,Men,2DEF82558A0B5B01AC62B2BC46CFDB76,1,Michael,Mack,michaelmack@example.net,50,M,England,137 Mitchell Fields Suite 898,B90,Shirley,United Kingdom,52.39493559,-1.824626485,Search,Email,2.4835200186628104,0.0,0,0.0,0.6721394298698341
139714,96467,77067,28577,376617,Complete,2022-05-25 01:03:24 UTC,3.9800000190734863,0,1.496480000410676,Accessories,SET of 2 - 6 Page Plastic Wallet Insert for Bifold Billfold or Trifolds Top Load (Be sure to look at the illustration to see the fit),Plastics Made in U.S.A.,3.9800000190734863,Men,2DEF82558A0B5B01AC62B2BC46CFDB76,1,Mark,Copeland,markcopeland@example.com,29,M,Indiana,4010 Tiffany Village Apt. 896,46060,Noblesville,United States,40.0650155,-85.9334274,Email,Email,2.4835200186628104,0.0,0,2.0,0.6984523405257359
165523,114264,91405,28577,446224,Complete,2020-10-22 03:34:06 UTC,3.9800000190734863,0,1.496480000410676,Accessories,SET of 2 - 6 Page Plastic Wallet Insert for Bifold Billfold or Trifolds Top Load (Be sure to look at the illustration to see the fit),Plastics Made in U.S.A.,3.9800000190734863,Men,2DEF82558A0B5B01AC62B2BC46CFDB76,1,John,Newman,johnnewman@example.org,61,M,North Carolina,35978 Kirk Radial Apt. 719,27560,Morrisville,United States,35.85784884,-78.82911471,Search,Email,2.4835200186628104,0.0,0,3.0,0.6798616628837834
145184,100194,80045,28577,391339,Returned,2022-04-07 16:24:41 UTC,3.9800000190734863,1,1.496480000410676,Accessories,SET of 2 - 6 Page Plastic Wallet Insert for Bifold Billfold or Trifolds Top Load (Be sure to look at the illustration to see the fit),Plastics Made in U.S.A.,3.9800000190734863,Men,2DEF82558A0B5B01AC62B2BC46CFDB76,1,Stephen,Shepherd,stephenshepherd@example.org,60,M,São Paulo,972 Stephen Lodge Suite 272,13960-000,Socorro,Brasil,-22.6111656,-46.52422814,Search,Email,2.4835200186628104,0.0,0,3.0,0.6913291468442492
70706,48869,38953,28577,190367,Cancelled,2021-03-12 03:50:26 UTC,3.9800000190734863,0,1.496480000410676,Accessories,SET of 2 - 6 Page Plastic Wallet Insert for Bifold Billfold or Trifolds Top Load (Be sure to look at the illustration to see the fit),Plastics Made in U.S.A.,3.9800000190734863,Men,2DEF82558A0B5B01AC62B2BC46CFDB76,1,Mark,Clark,markclark@example.com,52,M,Guangdong,10063 Maria Station,523850,Shenzhen,China,22.82630683,113.7857542,Organic,Adwords,2.4835200186628104,0.0,0,4.0,0.6953239933817059
114540,79017,62917,28577,308571,Cancelled,2021-04-30 21:57:54 UTC,3.9800000190734863,0,1.496480000410676,Accessories,SET of 2 - 6 Page Plastic Wallet Insert for Bifold Billfold or Trifolds Top Load (Be sure to look at the illustration to see the fit),Plastics Made in U.S.A.,3.9800000190734863,Men,2DEF82558A0B5B01AC62B2BC46CFDB76,1,Adam,Briggs,adambriggs@example.com,41,M,California,232 Torres Forest Apt. 608,93003,Ventura,United States,34.28151519,-119.2232749,Organic,Email,2.4835200186628104,0.0,0,4.0,0.6638729645807866
150498,103899,83048,6262,405618,Shipped,2021-06-24 01:19:13 UTC,6.710000038146973,0,3.8247000362418593,Leggings,Women's 1/2 Solid Leggings in One Regular Size (8 Different Colors) (Yellow),Diva,6.710000038146973,Women,481FBFA59DA2581098E841B7AFC122F1,7,Stephanie,Gonzalez,stephaniegonzalez@example.net,25,F,Chiba,076 Franklin Spring Suite 618,266-0032,Chiba,Japan,35.55317447,140.1739424,Search,Adwords,2.8853000019051134,0.0,0,3.0,0.8076290781649963
12789,8801,7028,6262,34398,Cancelled,2021-08-21 01:43:01 UTC,6.710000038146973,0,3.8247000362418593,Leggings,Women's 1/2 Solid Leggings in One Regular Size (8 Different Colors) (Yellow),Diva,6.710000038146973,Women,481FBFA59DA2581098E841B7AFC122F1,7,Julia,Lane,julialane@example.com,28,F,Busan,1387 Rodriguez Unions,607-102,Busan,South Korea,35.19425335,129.1095184,Facebook,Adwords,2.8853000019051134,0.0,0,5.0,0.7174399202264528
54902,37900,30239,11180,147853,Shipped,2022-01-26 05:22:11 UTC,34.150001525878906,0,17.38235076344162,Intimates,Flexees Women's Ultimate Instant Slimmer Ultra FirmControl Torsette #5166,Flexees,34.150001525878906,Women,09DBC1177211571EF3E1CA961CC39363,2,Nancy,Tucker,nancytucker@example.com,57,F,Florida,5611 Bush Unions Apt. 665,32312,Tallahassee,United States,30.60454371,-84.23191223,Search,Adwords,16.767650762437285,0.0,0,2.0,0.6889535973355405
163205,112684,90145,11180,439980,Shipped,2022-06-10 17:40:04.29321 UTC,34.150001525878906,0,17.38235076344162,Intimates,Flexees Women's Ultimate Instant Slimmer Ultra FirmControl Torsette #5166,Flexees,34.150001525878906,Women,09DBC1177211571EF3E1CA961CC39363,2,Rebecca,Taylor,rebeccataylor@example.com,41,F,Tianjin,462 Campbell Radial,300276,Dongguan,China,38.79484548,117.5684232,Search,YouTube,16.767650762437285,0.0,0,,0.7201672623349643
165659,114350,91472,11180,446576,Shipped,2021-08-08 15:54:10 UTC,34.150001525878906,0,17.38235076344162,Intimates,Flexees Women's Ultimate Instant Slimmer Ultra FirmControl Torsette #5166,Flexees,34.150001525878906,Women,09DBC1177211571EF3E1CA961CC39363,2,Michelle,Brown,michellebrown@example.net,49,F,Maranhão,851 Kim Falls Suite 500,65940-000,Grajaú,Brasil,-5.848795481,-46.06527694,Organic,Adwords,16.767650762437285,0.0,0,6.0,0.6983832432556485
124231,85707,68391,25756,334717,Shipped,2022-06-05 23:59:55.299396 UTC,16.200000762939453,0,7.9380003774613135,Underwear,Fruit of the Loom Men's 5 Pack Bikini Briefs,Fruit of the Loom,16.200000762939453,Men,D1D2F825932AE8DF3AA6DB09325CF61E,10,Tracy,Carpenter,tracycarpenter@example.com,17,M,Islas Baleares,1641 Breanna Key,7800,Ibiza,Spain,38.93125802,1.415275692,Search,Adwords,8.262000385478139,0.0,0,,0.6768910875062196
